id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
441547,Most efficient way to process arguments from the command-line in C++,"<p>Suggestions for <b>command-line argument</b> processing in C++ efficiently:</p>

<p><b>Note</b>: Windows specific only</p>

<pre><code> 1:     #include &lt;iostream.h&gt;
 2:     int main(int argc, char **argv)
</code></pre>

<p>Instead of, for example:</p>

<pre><code> if ( argc != 3 )  {
      ....
 }
</code></pre>

<p>Regards</p>",,0,0,,2009-01-14 01:14:42.367000+00:00,0.0,2020-05-27 18:29:29.230000+00:00,2009-04-21 08:32:58.947000+00:00,,51078.0,Atklin,51078.0,,1,10,c++|windows,8952
579828,Examples of code that compiles but executes differently in C versus C++,"<p>I am looking for more examples that compile under both C (any standard) and C++, but run differently. As an example, I found this in comp.lang.c, which produces 8 for C, and 512 for C++:</p>

<pre><code>#include &lt;stdio.h&gt;

struct A { char block[8]; };

int main(void) {
    struct B {
        struct A {
            char block[512];
        } a;
    };

    printf(""sizeof(struct A) = %lu\n"",
        (unsigned long) sizeof(struct A));
    return 0;
}
</code></pre>

<p>Does anyone have any more examples of this, especially ones not using this particular trick?</p>",,0,0,,2009-02-23 23:19:42.490000+00:00,0.0,2009-02-24 01:00:32.780000+00:00,2009-02-24 00:26:29.507000+00:00,Jonathan Leffler,15168.0,Sean,70124.0,,1,10,c++|c,690
679994,How to inspect an element's associated event handlers?,"<blockquote>
  <p><strong>Possible Duplicates:</strong><br>
  <a href=""https://stackoverflow.com/questions/570960/how-to-debug-javascript-jquery-event-bindings-with-firebug-or-similar-tool"">How to debug Javascript/jQuery event bindings with FireBug (or similar tool)</a><br>
  <a href=""https://stackoverflow.com/questions/446892"">How to find event listeners on a DOM node when debugging or from the JavaScript code?</a><br>
  <a href=""https://stackoverflow.com/questions/91367/how-to-trace-javascript-events-like-onclick-onblur"">How to trace JavaScript events like onclick onblur?</a></p>
</blockquote>



<p>I am using Firebug to inspect HTML codes and CSS. I need to find what are the events and the handlers associated to an element.</p>

<p>Using the Inspect button, I can see all the CSS, but can't find the event handlers.</p>",,0,3,,2009-03-25 02:16:40.247000+00:00,2.0,2019-12-04 05:11:56.207000+00:00,2017-05-23 12:34:12.903000+00:00,Rich B,-1.0,uuɐɯǝʃǝs,,,1,10,javascript|firebug,6805
846911,.Net Round Bug,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/977796/in-c-math-round2-5-result-is-2-instead-of-3-are-you-kidding-me"">In C#: Math.Round(2.5) result is 2 (instead of 3)! Are you kidding me?</a>  </p>
</blockquote>



<p>The Math.Round function for .Net 3.5 SP1 appears to round 0.5 to zero, while it rounds 1.5 to 2.0. I have tested this with decimal numbers, and the following code:</p>

<pre><code>decimal pos = 0.5m;
decimal neg = -0.5m;

Console.WriteLine(""Pos: {0} Rnd: {1}"", pos, Math.Round(pos));
Console.WriteLine(""Neg: {0} Rnd: {1}"", neg, Math.Round(neg));

Console.ReadKey();
</code></pre>

<p>This code outputs the following:</p>

<p>Pos: 0.5 Rnd: 0
Neg: -0.5 Rnd: 0</p>

<p>This seems like a glaring bug. Is there a known work around? I've tested this on a Core2 processor, and an i7, so it does not appear to be hardware. And Reflector just says that the decimal.round function ultimately calls a system call.</p>

<p>Let me know if anyone else see's this.</p>",,0,0,,2009-05-11 06:11:13.073000+00:00,0.0,2011-09-10 12:42:41.250000+00:00,2017-05-23 12:20:37.303000+00:00,,-1.0,,10094.0,,1,10,c#|math|rounding,2062
1334376,goto keyword in java,"<p>Why is the <code>goto</code> keyword in java reserved though it is not used?</p>

<p><strong>EDIT :</strong> Just to rephrase the question once again to avoid the ambiguity, I understand goto functionality is not supported in java and also understand that it makes code difficult to read. But its not supported, so then why make it reserved. It can be used as variable names atleast</p>",,0,0,,2009-08-26 12:37:45.213000+00:00,0.0,2013-01-29 16:18:14.887000+00:00,2009-08-26 13:10:02.213000+00:00,,161967.0,,161967.0,,1,10,java|keyword,9298
38548,Distributed caching with .NET 2.0+?,"<p>What is the best approach to implement distributed caching with .NET?</p>

<p>Edit: I was looking for a general caching schema for internal and external applications</p>",,0,0,,2008-09-01 22:34:15.340000+00:00,9.0,2009-09-08 06:56:07.843000+00:00,2009-07-14 13:09:04.637000+00:00,Toran Billups,17772.0,Toran Billups,2701.0,,1,11,asp.net|caching|distributed-caching,2211
512600,Gedit plugin development in Python,"<p>Does anyone know where information about writing gedit plugins can be found? I'm interested in writing them in Python. I know of <a href=""https://wiki.gnome.org/Apps/Gedit/PythonPluginHowTo"" rel=""nofollow noreferrer"">Gedit/PythonPluginHowTo</a>, but it isn't very good. Besides the code of writing a plugin that does nothing, I can't seem to find more information. I started to look at other people's code, but I think this shouldn't be the natural way of writing plugins.</p>

<p>Can someone help?</p>",,0,6,,2009-02-04 18:15:16.797000+00:00,2.0,2017-01-21 00:11:18.810000+00:00,2017-01-21 00:11:18.810000+00:00,,15168.0,Geo,31610.0,,1,11,python|plugins|gedit,2991
702976,How to implement dynamic page turning/curling with Javascript?,"<p>I suspect most web developers are familiar with the Flash-based page curling transition to turn pages? (<a href=""http://www.cluttermagazine.com/shop/magazines/issue13/index.php"" rel=""noreferrer"">Such as here</a>)</p>

<p>Can this be implemented, in a good way, with just simple HTML+CSS+JS?<br>
(or any other 'native' browser languages, like SVG?)</p>

<p>My preferred library is jQuery, but any working JavaScript solution would be acceptable.</p>",,0,2,,2009-03-31 20:44:50.503000+00:00,4.0,2021-01-05 04:45:50.510000+00:00,,,,Peter Boughton,9360.0,,1,11,javascript|jquery,37759
498231,How can I write my own LINQ provider to query some custom store?,"<p>I am planning to write a LINQ provider, so that I can query data in a custom store - for example, let us say, some custom file format. </p>

<p>What is a good way to start? Any examples?</p>",,0,4,,2009-01-31 04:22:23.453000+00:00,3.0,2012-11-16 10:55:03+00:00,,,,Web2,48995.0,,1,12,c#|.net|linq,4457
696043,How do I split a git repository?,"<p>I have a git repository containing several modules, each in their own subfolder, and I'd like to split them into independent repositories, ideally preserving as much of their individual histories as possible. Is there a canonical way of doing this?</p>

<h3>Exact Duplicate</h3>

<p><a href=""https://stackoverflow.com/questions/359424/detach-subdirectory-into-separate-git-repository"">Detach (move) subdirectory into separate Git repository</a></p>",,0,0,,2009-03-30 05:02:12.400000+00:00,1.0,2009-03-30 05:08:10.390000+00:00,2017-05-23 12:30:28.077000+00:00,Jim Puls,-1.0,saffsd,37984.0,,1,12,git,9655
1266796,Tool to recursively search all files in a directory for a string,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/317944/tools-to-search-for-strings-inside-files-without-indexing"">Tools to search for strings inside files without indexing</a>  </p>
</blockquote>

<p>Before I make one, any good tools out there for free/cheap that will recurse through all files in a directory and search for a text string in them? Need to find an instance of a string in any configuration files laying around.</p>

<p>Kind of like a Windows Search ""find files that contain..."" on steroids?</p>

<p><strong>Oops - This is pretty much a duplicate question, sorry, didn't find the other one before</strong></p>",,0,1,,2009-08-12 15:07:26.397000+00:00,1.0,2010-05-02 03:21:05.103000+00:00,2017-05-23 11:48:41.387000+00:00,,-1.0,,63775.0,,1,12,windows|file,50518
454959,WinForms Databinding,"<p>I've built some business objects, and I've built a ""data access layer"" that will read, update, delete, etc.   Now I want to bind these objects to grids/text boxes/combo's etc in a WinForm's app.</p>

<p>I could do the manual method like:</p>

<pre><code>txtName.Text = employee.Name;
</code></pre>

<p>and then on save do something like</p>

<pre><code>employee.Name = txtName.Text;
</code></pre>

<p>But I'd much rather use the ""RAD"" features of VS 2008.  I've done some googling but I'm not finding any quick tutorial that shows me what I need to do to my business objects to allow them to be ""data bound"".  Can anyone help?</p>",,0,2,,2009-01-18 10:55:43+00:00,4.0,2014-02-19 01:37:30.107000+00:00,,,,,26459.0,,1,13,winforms|data-binding,35128
271089,How to statically link an existing linux executable?,<p>Looking for a way to convert a dynamically linked executable to a static executable.  Seems like it should be possible but man pages are turning up short and google's not helping either.</p>,,0,2,,2008-11-07 02:44:52.027000+00:00,7.0,2017-09-07 14:23:04.580000+00:00,2009-07-31 14:39:53.517000+00:00,,34813.0,Dan Head,35348.0,,1,14,c++|linux|executable|static-linking,6313
96667,What's the difference between | and || in Java?,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/7101992/why-do-we-usually-use-not-what-is-the-difference"">Why do we usually use <code>||</code> not <code>|</code>, what is the difference?</a>  </p>
</blockquote>



<p>Title says it all.  It's been discussed for other languages, but I haven't seen it for Java yet.  </p>",,0,0,,2008-09-18 20:38:16.877000+00:00,0.0,2010-08-24 18:27:35.337000+00:00,2017-05-23 12:28:01.393000+00:00,,-1.0,John Meagher,3535.0,,1,15,java,8724
805421,Creating buttons and icons in OpenGL,"<p>I'm trying to make an editor using OpenGL similar to MS Paint, with a panel and all. Where can I find material on how to create buttons and icons?</p>

<p>P.S - I did find out about GLUI that provides such entities, but I am not allowed to use anything other than GLUT.</p>

<p>Source code, if provided, will be very helpful..</p>",,0,1,,2009-04-30 05:15:49.130000+00:00,4.0,2022-06-28 15:58:11.663000+00:00,2022-06-28 15:58:11.663000+00:00,,44729.0,Sneha,,,1,15,user-interface|opengl|glut,36330
1193191,How to test on Live paypal site with dummy credit cards,"<p>Right now I am able to test credit card functionality on development server using test/dummy credit cards. But not able to test the same functionality on live server. Are there any dummy credit cards, with which we can test the same on live site?</p>",,0,0,,2009-07-28 10:16:22.743000+00:00,0.0,2021-10-13 04:37:28.593000+00:00,2011-08-18 15:23:12.147000+00:00,,140328.0,pallavi,,,1,16,paypal|credit-card|testing-strategies,15460
1220386,Maven2 Dependencies and Native Libraries,"<p>I have a Java project which I've used Maven2 and the assembly plugin to help with compiling and packaging, there's quite a few dependencies so its quite a nightmare to manage especially since I'm quite new to Maven.</p>

<p>Anyway, I'm using a Java library which has an accompanying native Windows library (DLL) and im trying to work out how to specify the native library as a dependency or something so that it exists on the path and my application can use the library at runtime.</p>",,0,3,,2009-08-03 01:36:34.523000+00:00,5.0,2015-08-23 13:30:51.587000+00:00,2015-08-23 13:30:51.587000+00:00,,2301450.0,,129501.0,,1,16,java|maven-2,19522
1314187,Creating an enum in JavaScript,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/287903/enums-in-javascript"">Enums in JavaScript?</a>  </p>
</blockquote>



<p>How can I create an enumeration in JavaScript?</p>",,0,0,,2009-08-21 20:55:39.780000+00:00,1.0,2011-07-13 00:24:17.377000+00:00,2017-05-23 12:19:08.007000+00:00,,-1.0,,68183.0,,1,17,javascript,11783
624432,"Why do some websites require ""www""?","<p>Why do some websites <strong>require</strong> the ""www"" before the rest of the address, while others seem to resolve just as well with the ""www"" as without it?</p>

<p>Is there some compelling reason why you would set up your domain name to work like this?</p>",,0,0,,2009-03-08 22:22:09.510000+00:00,0.0,2022-08-26 18:15:01.433000+00:00,2009-03-08 22:45:08.863000+00:00,Brian R. Bondy,3153.0,KarstenF,65285.0,,1,18,hosting|dns,15297
